index,id,title,type,release_year,age_certification,runtime,genres,production_countries,imdb_id,imdb_score,imdb_votes,tmdb_popularity,tmdb_score,person_id,name,character,role,credit_count
44200,tm438423,For the Broken Hearted,MOVIE,2018,NR,92,['drama'],['PH'],tt9074344,7.0,94.0,1.595,2.0,226717,DJ Durano,Mang Henry,ACTOR,3
44204,tm438423,For the Broken Hearted,MOVIE,2018,NR,92,['drama'],['PH'],tt9074344,7.0,94.0,1.595,2.0,157401,Abby Bautista,Anna,ACTOR,3
44212,tm438423,For the Broken Hearted,MOVIE,2018,NR,92,['drama'],['PH'],tt9074344,7.0,94.0,1.595,2.0,158355,Via Antonio,Ms. Ice Cream,ACTOR,4
44235,tm428877,Babamın Ceketi,MOVIE,2018,NR,100,['comedy'],['TR'],tt8857590,5.0,854.0,0.846,5.1,171183,Erkan Can,Unavailable,ACTOR,3
44237,tm428877,Babamın Ceketi,MOVIE,2018,NR,100,['comedy'],['TR'],tt8857590,5.0,854.0,0.846,5.1,206082,Ayşen Gruda,Unavailable,ACTOR,3
44248,tm369456,Fakkah Fuzz: Almost Banned,MOVIE,2018,NR,60,['comedy'],['XX'],tt8507516,4.0,56.0,1.382,4.5,318559,Michael McKay,Unavailable,DIRECTOR,3
44249,tm447514,Vir Das: Losing It,MOVIE,2018,PG-13,67,['comedy'],['US'],tt9315848,7.0,1238.0,3.413,7.7,1344,Vir Das,Himself,ACTOR,12
44250,tm447514,Vir Das: Losing It,MOVIE,2018,PG-13,67,['comedy'],['US'],tt9315848,7.0,1238.0,3.413,7.7,37676,Marcus Raboy,Unavailable,DIRECTOR,15
44264,tm362878,Dilan 1990,MOVIE,2018,NR,109,"['romance', 'drama']",['ID'],tt7843946,7.0,3294.0,3.248,7.5,311958,Iqbaal Dhiafakhri Ramadhan,Dilan,ACTOR,6
44265,tm362878,Dilan 1990,MOVIE,2018,NR,109,"['romance', 'drama']",['ID'],tt7843946,7.0,3294.0,3.248,7.5,829755,Vanesha Prescilla,Milea,ACTOR,4
44266,tm362878,Dilan 1990,MOVIE,2018,NR,109,"['romance', 'drama']",['ID'],tt7843946,7.0,3294.0,3.248,7.5,826122,Giulio Parengkuan,Anhar,ACTOR,4
44267,tm362878,Dilan 1990,MOVIE,2018,NR,109,"['romance', 'drama']",['ID'],tt7843946,7.0,3294.0,3.248,7.5,691028,Yoriko Angeline,Wati,ACTOR,3
44268,tm362878,Dilan 1990,MOVIE,2018,NR,109,"['romance', 'drama']",['ID'],tt7843946,7.0,3294.0,3.248,7.5,691415,Zulfa Maharani,Rani,ACTOR,3
44270,tm362878,Dilan 1990,MOVIE,2018,NR,109,"['romance', 'drama']",['ID'],tt7843946,7.0,3294.0,3.248,7.5,240432,Ira Wibowo,Dilan's Mother,ACTOR,3
44271,tm362878,Dilan 1990,MOVIE,2018,NR,109,"['romance', 'drama']",['ID'],tt7843946,7.0,3294.0,3.248,7.5,301536,Happy Salma,Milea's Mother,ACTOR,4
44272,tm362878,Dilan 1990,MOVIE,2018,NR,109,"['romance', 'drama']",['ID'],tt7843946,7.0,3294.0,3.248,7.5,647257,Refal Hady,Adi,ACTOR,4
44273,tm362878,Dilan 1990,MOVIE,2018,NR,109,"['romance', 'drama']",['ID'],tt7843946,7.0,3294.0,3.248,7.5,1007253,Adhisty Zara,Disa,ACTOR,4
44275,tm362878,Dilan 1990,MOVIE,2018,NR,109,"['romance', 'drama']",['ID'],tt7843946,7.0,3294.0,3.248,7.5,192108,Tike Priatnakusumah,Bi Eem,ACTOR,3
44277,tm362878,Dilan 1990,MOVIE,2018,NR,109,"['romance', 'drama']",['ID'],tt7843946,7.0,3294.0,3.248,7.5,233426,Teuku Rifnu Wikana,Suripto,ACTOR,4
44283,tm362878,Dilan 1990,MOVIE,2018,NR,109,"['romance', 'drama']",['ID'],tt7843946,7.0,3294.0,3.248,7.5,2304430,Ridwan Kamil,Teacher,ACTOR,3
44295,tm362878,Dilan 1990,MOVIE,2018,NR,109,"['romance', 'drama']",['ID'],tt7843946,7.0,3294.0,3.248,7.5,236243,Fajar Bustomi,Unavailable,DIRECTOR,3
44296,tm362878,Dilan 1990,MOVIE,2018,NR,109,"['romance', 'drama']",['ID'],tt7843946,7.0,3294.0,3.248,7.5,698269,Pidi Baiq,Unavailable,DIRECTOR,3
44297,tm449262,Ascharya Fuck It,MOVIE,2018,NR,90,"['thriller', 'drama', 'romance']",['IN'],tt6531196,5.0,904.0,3.931,5.3,234479,Priyanka Bose,Kanta,ACTOR,3
44304,tm426994,Brij Mohan Amar Rahe!,MOVIE,2018,NR,100,"['comedy', 'drama', 'crime']",['IN'],tt6514010,7.0,3759.0,1.758,5.3,73673,Arjun Mathur,Brij Mohan,ACTOR,3
44306,tm426994,Brij Mohan Amar Rahe!,MOVIE,2018,NR,100,"['comedy', 'drama', 'crime']",['IN'],tt6514010,7.0,3759.0,1.758,5.3,138720,Manav Vij,Beniwal,ACTOR,6
44310,tm421161,W. Kamau Bell: Private School Negro,MOVIE,2018,NR,65,['comedy'],['US'],tt8467788,6.0,770.0,1.961,6.3,701746,Shannon Hartman,Unavailable,DIRECTOR,7
44319,tm246330,Pandigai,MOVIE,2017,R,150,"['thriller', 'action', 'romance']",['IN'],tt7087944,6.0,285.0,1.814,6.5,143173,Shanmugarajan,Police Officer,ACTOR,5
44322,tm246330,Pandigai,MOVIE,2017,R,150,"['thriller', 'action', 'romance']",['IN'],tt7087944,6.0,285.0,1.814,6.5,341235,Senthikumari,Unavailable,ACTOR,3
44334,tm481189,Bogda,MOVIE,2018,NR,160,['drama'],['IN'],tt6685074,7.0,52.0,2.095,7.5,311819,Jayant Gadekar,Bulldog,ACTOR,3
44338,tm433087,Rise: Ini Kalilah,MOVIE,2018,NR,102,['drama'],['MY'],tt9866736,5.0,40.0,1.094,7.5,235106,Remy Ishak,Unavailable,ACTOR,3
